Time,Latitude,Longitude,AccelX(m/s^2),AccelY(m/s^2),AccelZ(m/s^2),Abs_Altitude(m),mode,,
2065944,0.0000000,0.0000000,0.11,10.38,0.30,-13.48,0
2066134,0.0000000,0.0000000,0.09,10.30,0.38,-13.48,0
2066266,0.0000000,0.0000000,0.17,10.38,0.30,-13.23,0
2066398,0.0000000,0.0000000,-0.07,10.26,0.11,-13.40,0
2066530,0.0000000,0.0000000,0.24,10.15,0.44,-13.73,0
2066662,0.0000000,0.0000000,0.17,10.32,0.32,-13.56,0
2066811,0.0000000,0.0000000,0.17,10.32,0.32,-13.56,0
2066962,0.0000000,0.0000000,0.05,10.25,0.34,-13.81,0
2067152,0.0000000,0.0000000,0.21,10.34,0.38,-13.56,0
2067285,0.0000000,0.0000000,0.09,10.25,0.34,-13.06,0
2067418,0.0000000,0.0000000,0.09,10.26,0.32,-14.06,0
2067551,0.0000000,0.0000000,0.15,10.34,0.32,-13.40,0
2067683,0.0000000,0.0000000,0.17,10.32,0.26,-13.31,0
2067829,0.0000000,0.0000000,0.49,10.36,0.67,-13.89,0
2067980,0.0000000,0.0000000,0.24,10.32,0.30,-13.64,0
2068170,0.0000000,0.0000000,0.11,10.28,0.28,-13.40,0
2068302,0.0000000,0.0000000,0.19,10.36,0.30,-13.73,0
2068433,0.0000000,0.0000000,0.13,10.36,0.42,-13.64,0
2068566,0.0000000,0.0000000,0.11,10.30,0.36,-13.64,0
2068700,0.0000000,0.0000000,0.05,10.32,0.26,-13.81,0
2068847,0.0000000,0.0000000,0.17,10.40,0.30,-14.06,0
2068998,0.0000000,0.0000000,0.15,10.34,0.28,-13.64,0
2069188,0.0000000,0.0000000,-0.05,10.23,0.22,-14.06,0
2069319,0.0000000,0.0000000,0.13,10.32,0.28,-13.64,0
2069452,0.0000000,0.0000000,0.28,10.32,0.07,-14.06,0
2069583,0.0000000,0.0000000,0.17,10.34,0.34,-13.64,0
2069715,0.0000000,0.0000000,0.17,10.34,0.42,-12.90,0
2069865,0.0000000,0.0000000,0.24,10.21,0.28,-13.89,0
2070016,0.0000000,0.0000000,0.15,10.30,0.36,-14.06,0
2070207,0.0000000,0.0000000,0.17,10.32,0.34,-13.89,0
2070339,0.0000000,0.0000000,0.15,10.28,0.28,-13.81,0
2070471,0.0000000,0.0000000,-0.26,10.23,-0.03,-13.40,0
2070603,0.0000000,0.0000000,0.19,10.36,0.26,-13.73,0
2070735,0.0000000,0.0000000,0.15,10.34,0.30,-12.98,0
2070883,0.0000000,0.0000000,0.21,10.30,0.32,-13.23,0
2071034,0.0000000,0.0000000,0.19,10.36,0.28,-13.64,0
2071224,0.0000000,0.0000000,0.13,10.34,0.34,-13.89,0
2071356,0.0000000,0.0000000,0.17,10.32,0.32,-13.31,0
2071490,0.0000000,0.0000000,0.13,10.32,0.34,-13.15,0
2071621,0.0000000,0.0000000,0.13,10.34,0.36,-13.64,0
2071753,0.0000000,0.0000000,0.15,10.32,0.34,-13.89,0
2071901,0.0000000,0.0000000,0.11,10.32,0.32,-13.31,0
2072052,0.0000000,0.0000000,0.09,10.32,0.32,-13.40,0
2072242,0.0000000,0.0000000,0.13,10.32,0.32,-13.56,0
2072373,0.0000000,0.0000000,0.19,10.34,0.30,-13.64,0
2072506,0.0000000,0.0000000,0.15,10.30,0.28,-13.56,0
2072637,0.0000000,0.0000000,0.15,10.34,0.32,-13.40,0
2072770,0.0000000,0.0000000,0.15,10.32,0.32,-13.81,0
2072919,0.0000000,0.0000000,0.13,10.30,0.32,-13.48,0
2073070,0.0000000,0.0000000,0.13,10.30,0.32,-13.48,0
2073260,0.0000000,0.0000000,0.15,10.34,0.36,-13.64,0
2073392,0.0000000,0.0000000,0.17,10.32,0.34,-13.48,0
2073523,0.0000000,0.0000000,0.15,10.34,0.30,-13.48,0
2073656,0.0000000,0.0000000,0.13,10.34,0.34,-13.56,0
2073788,0.0000000,0.0000000,0.13,10.32,0.30,-13.48,0
2073937,0.0000000,0.0000000,0.15,10.34,0.34,-13.23,0
2074088,0.0000000,0.0000000,0.15,10.30,0.36,-14.06,0
2074285,0.0000000,0.0000000,0.13,10.32,0.32,-13.48,0
2074418,0.0000000,0.0000000,0.13,10.36,0.36,-13.48,0
2074550,0.0000000,0.0000000,0.15,10.34,0.36,-13.73,0
2074681,0.0000000,0.0000000,0.13,10.34,0.32,-13.23,0
2074814,0.0000000,0.0000000,0.15,10.32,0.34,-13.64,0
2074955,0.0000000,0.0000000,0.13,10.34,0.36,-13.31,0
2075106,0.0000000,0.0000000,0.15,10.32,0.34,-13.48,0
2075295,0.0000000,0.0000000,0.13,10.34,0.36,-13.81,0
2075426,0.0000000,0.0000000,0.15,10.34,0.34,-13.31,0
2075561,0.0000000,0.0000000,0.13,10.32,0.34,-13.89,0
2075693,0.0000000,0.0000000,0.15,10.32,0.32,-14.06,0
2075825,0.0000000,0.0000000,0.17,10.34,0.30,-13.64,0
2075973,0.0000000,0.0000000,0.15,10.32,0.32,-13.73,0
2076124,0.0000000,0.0000000,0.11,10.32,0.38,-13.89,0
2076314,0.0000000,0.0000000,0.15,10.32,0.34,-13.40,0
2076447,0.0000000,0.0000000,0.11,10.30,0.30,-13.81,0
2076579,0.0000000,0.0000000,0.13,10.34,0.38,-13.73,0
2076711,0.0000000,0.0000000,0.21,10.28,0.32,-13.73,0
2076843,0.0000000,0.0000000,0.13,10.32,0.24,-13.31,0
2076991,0.0000000,0.0000000,0.13,10.34,0.32,-13.23,0
2077142,0.0000000,0.0000000,0.13,10.30,0.38,-13.56,0
2077332,0.0000000,0.0000000,0.15,10.38,0.30,-13.56,0
2077464,0.0000000,0.0000000,0.11,10.36,0.34,-13.48,0
2077596,0.0000000,0.0000000,0.11,10.34,0.32,-13.31,0
2077727,0.0000000,0.0000000,0.11,10.34,0.30,-13.89,0
2077860,0.0000000,0.0000000,0.11,10.32,0.36,-13.89,0
2078009,0.0000000,0.0000000,0.09,10.30,0.30,-13.48,0
2078160,0.0000000,0.0000000,0.15,10.32,0.30,-13.23,0
2078352,0.0000000,0.0000000,0.13,10.34,0.36,-13.73,0
2078485,0.0000000,0.0000000,0.15,10.32,0.36,-13.64,0
2078617,0.0000000,0.0000000,0.11,10.34,0.26,-13.48,0
2078749,0.0000000,0.0000000,0.15,10.38,0.30,-13.40,0
2078881,0.0000000,0.0000000,0.15,10.32,0.32,-13.48,0
2079027,0.0000000,0.0000000,0.11,10.34,0.30,-13.40,0
2079178,0.0000000,0.0000000,0.11,10.32,0.28,-13.23,0
2079368,0.0000000,0.0000000,0.09,10.25,0.28,-13.23,0
2079500,0.0000000,0.0000000,0.13,10.34,0.34,-13.64,0
2079633,0.0000000,0.0000000,0.09,10.32,0.45,-13.64,0
2079767,0.0000000,0.0000000,0.09,10.30,0.32,-14.06,0
2079899,0.0000000,0.0000000,0.11,10.32,0.28,-13.23,0
2080045,0.0000000,0.0000000,0.11,10.34,0.45,-13.89,0
2080196,0.0000000,0.0000000,0.15,10.34,0.30,-13.64,0
2080385,0.0000000,0.0000000,0.09,10.30,0.38,-13.73,0
2080516,0.0000000,0.0000000,0.13,10.30,0.30,-13.23,0
2080649,0.0000000,0.0000000,0.15,10.32,0.32,-13.81,0
2080781,0.0000000,0.0000000,0.11,10.34,0.32,-13.23,0
2080913,0.0000000,0.0000000,0.13,10.36,0.32,-13.64,0
2081063,0.0000000,0.0000000,0.11,10.30,0.34,-13.40,0
2081214,0.0000000,0.0000000,0.13,10.34,0.26,-13.48,0
2081403,0.0000000,0.0000000,0.17,10.32,0.30,-13.64,0
2081535,0.0000000,0.0000000,0.15,10.30,0.30,-13.40,0
2081667,0.0000000,0.0000000,0.11,10.32,0.32,-13.48,0
2081799,0.0000000,0.0000000,0.11,10.32,0.34,-13.31,0
2081930,0.0000000,0.0000000,0.11,10.32,0.30,-13.48,0
2082081,0.0000000,0.0000000,0.11,10.28,0.32,-13.48,0
2082232,0.0000000,0.0000000,0.13,10.36,0.34,-13.48,0
2082421,0.0000000,0.0000000,0.13,10.34,0.30,-13.31,0
2082555,0.0000000,0.0000000,0.15,10.34,0.34,-13.89,0
2082687,0.0000000,0.0000000,0.11,10.34,0.34,-13.98,0
2082819,0.0000000,0.0000000,0.11,10.32,0.30,-13.48,0
2082951,0.0000000,0.0000000,0.15,10.32,0.38,-13.48,0
2083099,0.0000000,0.0000000,0.15,10.32,0.32,-13.56,0
2083250,0.0000000,0.0000000,0.11,10.32,0.28,-13.56,0
2083440,0.0000000,0.0000000,0.13,10.30,0.42,-13.73,0
2083572,0.0000000,0.0000000,0.15,10.32,0.28,-13.64,0
2083704,0.0000000,0.0000000,0.17,10.34,0.36,-13.40,0
2083838,0.0000000,0.0000000,0.15,10.32,0.32,-13.48,0
2083970,0.0000000,0.0000000,0.15,10.34,0.40,-13.40,0
2084117,0.0000000,0.0000000,0.11,10.30,0.38,-13.48,0
2084249,0.0000000,0.0000000,0.13,10.32,0.32,-13.40,0
2084381,0.0000000,0.0000000,0.13,10.38,0.40,-13.40,0
2084570,0.0000000,0.0000000,0.19,10.30,0.32,-13.15,0
2084702,0.0000000,0.0000000,0.13,10.34,0.28,-13.48,0
2084834,0.0000000,0.0000000,0.15,10.32,0.24,-13.23,0
2084984,0.0000000,0.0000000,0.09,10.28,0.40,-13.56,0
2085135,0.0000000,0.0000000,0.11,10.32,0.34,-13.31,0
2085269,0.0000000,0.0000000,0.13,10.32,0.32,-13.73,0
2085401,0.0000000,0.0000000,0.13,10.34,0.30,-13.64,0
2085591,0.0000000,0.0000000,0.09,10.25,0.36,-13.40,0
2085723,0.0000000,0.0000000,0.17,10.36,0.30,-13.56,0
2085855,0.0000000,0.0000000,0.17,10.32,0.28,-14.06,0
2086003,0.0000000,0.0000000,0.13,10.34,0.36,-14.06,0
2086154,0.0000000,0.0000000,0.15,10.34,0.30,-13.40,0
2086286,0.0000000,0.0000000,0.15,10.32,0.34,-13.89,0
2086418,0.0000000,0.0000000,0.11,10.32,0.30,-13.40,0
2086609,0.0000000,0.0000000,0.11,10.26,0.36,-13.40,0
2086741,0.0000000,0.0000000,0.11,10.32,0.34,-13.81,0
2086874,0.0000000,0.0000000,0.15,10.34,0.30,-14.06,0
2087021,0.0000000,0.0000000,0.13,10.32,0.36,-13.06,0
2087172,0.0000000,0.0000000,0.11,10.32,0.32,-13.56,0
2087304,0.0000000,0.0000000,0.15,10.32,0.32,-13.56,0
2087435,0.0000000,0.0000000,0.15,10.32,0.32,-13.64,0
2087625,0.0000000,0.0000000,0.11,10.32,0.32,-13.40,0
2087757,0.0000000,0.0000000,0.13,10.32,0.34,-13.98,0
2087889,0.0000000,0.0000000,0.15,10.34,0.36,-13.81,0
2088039,0.0000000,0.0000000,0.15,10.36,0.32,-13.31,0
2088190,0.0000000,0.0000000,0.17,10.36,0.40,-13.31,0
2088322,0.0000000,0.0000000,0.11,10.34,0.36,-13.64,0
2088454,0.0000000,0.0000000,0.09,10.28,0.38,-13.23,0
2088643,0.0000000,0.0000000,0.15,10.34,0.32,-13.64,0
2088775,0.0000000,0.0000000,0.11,10.32,0.34,-13.56,0
2088907,0.0000000,0.0000000,0.11,10.34,0.36,-13.56,0
2089057,0.0000000,0.0000000,0.19,10.34,0.55,-13.73,0
2089208,0.0000000,0.0000000,0.19,10.30,0.32,-13.73,0
2089342,0.0000000,0.0000000,0.15,10.34,0.30,-13.81,0
2089473,0.0000000,0.0000000,0.15,10.34,0.30,-13.23,0
2089663,0.0000000,0.0000000,0.15,10.32,0.32,-13.81,0
2089795,0.0000000,0.0000000,0.19,10.30,0.15,-14.14,0
2089927,0.0000000,0.0000000,0.17,10.30,0.22,-13.56,0
2090075,0.0000000,0.0000000,0.19,10.32,0.34,-13.73,0
2090226,0.0000000,0.0000000,0.15,10.32,0.26,-14.06,0
2090358,0.0000000,0.0000000,0.15,10.38,0.30,-13.98,0
2090490,0.0000000,0.0000000,0.13,10.67,0.65,-13.81,0
2090679,0.0000000,0.0000000,0.13,10.34,0.32,-13.73,0
2090812,0.0000000,0.0000000,0.15,10.34,0.34,-13.15,0
2090945,0.0000000,0.0000000,0.17,10.34,0.36,-13.81,0
2091092,0.0000000,0.0000000,0.15,10.34,0.32,-13.81,0
2091243,0.0000000,0.0000000,0.15,10.32,0.36,-13.15,0
2091375,0.0000000,0.0000000,0.15,10.32,0.32,-13.81,0
2091507,0.0000000,0.0000000,0.01,10.34,0.24,-13.89,0
2091697,0.0000000,0.0000000,0.15,10.34,0.44,-13.31,0
2091829,0.0000000,0.0000000,0.11,10.32,0.76,-13.73,0
2091961,0.0000000,0.0000000,0.15,10.34,0.61,-14.31,0
2092110,0.0000000,0.0000000,0.09,10.30,0.45,-13.73,0
2092261,0.0000000,0.0000000,0.51,10.21,0.42,-13.81,0
2092393,0.0000000,0.0000000,0.03,10.30,0.13,-13.64,0
2092525,0.0000000,0.0000000,-0.28,10.25,-0.01,-13.89,0
2092717,0.0000000,0.0000000,0.17,10.26,0.34,-13.40,0
2092849,0.0000000,0.0000000,0.30,10.26,-0.30,-13.89,0
2092980,0.0000000,0.0000000,0.13,10.32,0.28,-13.64,0
2093129,0.0000000,0.0000000,0.36,10.30,0.63,-13.40,0
2093261,0.0000000,0.0000000,0.05,10.32,0.32,-13.31,0
2093393,0.0000000,0.0000000,-0.26,10.34,0.09,-13.81,0
2093543,0.0000000,0.0000000,-0.26,10.36,-0.13,-13.73,0
2093735,0.0000000,0.0000000,0.24,10.32,0.15,-13.98,0
2093867,0.0000000,0.0000000,-0.15,10.32,0.45,-13.73,0
2093999,0.0000000,0.0000000,0.00,10.32,0.34,-13.81,0
2094147,0.0000000,0.0000000,0.01,10.32,0.38,-13.64,0
2094279,0.0000000,0.0000000,0.01,10.32,0.70,-13.89,0
2094411,0.0000000,0.0000000,-0.03,10.32,0.30,-13.81,0
2094560,0.0000000,0.0000000,-0.11,10.34,0.28,-13.64,0
2094751,0.0000000,0.0000000,-0.05,10.30,0.30,-13.81,0
2094885,0.0000000,0.0000000,-0.09,10.32,0.30,-13.40,0
2095016,0.0000000,0.0000000,-0.15,10.34,1.16,-13.40,0
2095164,0.0000000,0.0000000,-0.09,10.32,0.22,-13.56,0
2095296,0.0000000,0.0000000,-0.09,10.36,0.36,-13.23,0
2095428,0.0000000,0.0000000,-0.17,10.36,0.28,-13.56,0
2095578,0.0000000,0.0000000,0.05,10.32,0.38,-13.56,0
2095767,0.0000000,0.0000000,-0.09,10.38,0.32,-13.56,0
2095899,0.0000000,0.0000000,0.09,10.32,0.34,-13.81,0
2096031,0.0000000,0.0000000,0.36,10.34,0.00,-13.64,0
2096182,0.0000000,0.0000000,0.00,10.32,0.24,-13.56,0
2096314,0.0000000,0.0000000,-0.01,10.32,0.21,-13.81,0
2096446,0.0000000,0.0000000,-0.01,10.32,0.22,-13.56,0
2096596,0.0000000,0.0000000,-0.01,10.32,0.19,-13.40,0
2096787,0.0000000,0.0000000,-0.03,10.32,0.17,-13.89,0
2096919,0.0000000,0.0000000,-0.03,10.32,0.24,-13.81,0
2097051,0.0000000,0.0000000,-0.05,10.34,0.24,-13.31,0
2097200,0.0000000,0.0000000,-0.03,10.30,0.21,-13.48,0
2097332,0.0000000,0.0000000,-0.03,10.30,0.21,-13.81,0
2097463,0.0000000,0.0000000,-0.01,10.32,0.22,-13.48,0
2097614,0.0000000,0.0000000,-0.03,10.34,0.22,-13.15,0
2097805,0.0000000,0.0000000,-0.05,10.32,0.17,-13.81,0
2097938,0.0000000,0.0000000,-0.03,10.30,0.21,-13.40,0
2098070,0.0000000,0.0000000,-0.03,10.32,0.17,-13.40,0
2098218,0.0000000,0.0000000,-0.03,10.34,0.17,-13.64,0
2098350,0.0000000,0.0000000,-0.01,10.32,0.22,-13.15,0
2098482,0.0000000,0.0000000,-0.03,10.34,0.21,-13.31,0
2098632,0.0000000,0.0000000,-0.03,10.32,0.24,-13.40,0
2098822,0.0000000,0.0000000,0.03,10.32,0.13,-13.31,0
2098956,0.0000000,0.0000000,0.00,10.32,0.17,-13.15,0
2099088,0.0000000,0.0000000,-0.03,10.36,0.21,-14.31,0
2099236,0.0000000,0.0000000,-0.01,10.30,0.17,-12.98,0
2099368,0.0000000,0.0000000,-0.05,10.32,0.21,-13.06,0
2099500,0.0000000,0.0000000,-0.03,10.32,0.22,-13.40,0
2099650,0.0000000,0.0000000,-0.01,10.32,0.22,-13.81,0
2099841,0.0000000,0.0000000,-0.01,10.32,0.19,-13.73,0
2099973,0.0000000,0.0000000,-0.03,10.34,0.19,-13.73,0
2100105,0.0000000,0.0000000,-0.01,10.32,0.19,-13.81,0
2100254,0.0000000,0.0000000,-0.03,10.34,0.19,-13.89,0
2100386,0.0000000,0.0000000,-0.01,10.36,0.17,-13.31,0
2100518,0.0000000,0.0000000,-0.01,10.32,0.19,-13.48,0
2100668,0.0000000,0.0000000,-0.03,10.32,0.21,-13.73,0
2100858,0.0000000,0.0000000,-0.01,10.34,0.22,-13.31,0
2100990,0.0000000,0.0000000,-0.01,10.36,0.21,-13.56,0
2101122,0.0000000,0.0000000,-0.01,10.32,0.15,-13.56,0
2101254,0.0000000,0.0000000,-0.01,10.34,0.21,-13.48,0
2101386,0.0000000,0.0000000,-0.01,10.36,0.21,-13.81,0
2101535,0.0000000,0.0000000,-0.03,10.32,0.19,-13.98,0
2101686,0.0000000,0.0000000,-0.01,10.32,0.21,-13.81,0
2101877,0.0000000,0.0000000,-0.03,10.32,0.22,-13.56,0
2102009,0.0000000,0.0000000,-0.03,10.30,0.22,-13.56,0
2102141,0.0000000,0.0000000,-0.01,10.34,0.24,-13.64,0
2102278,0.0000000,0.0000000,-0.03,10.34,0.21,-13.48,0
2102409,0.0000000,0.0000000,0.00,10.34,0.21,-13.89,0
2102553,0.0000000,0.0000000,-0.03,10.34,0.19,-13.56,0
2102704,0.0000000,0.0000000,0.00,10.32,0.22,-13.81,0
2102894,0.0000000,0.0000000,-0.03,10.36,0.22,-13.56,0
2103028,0.0000000,0.0000000,-0.03,10.34,0.13,-13.73,0
2103160,0.0000000,0.0000000,0.00,10.34,0.22,-13.48,0
2103292,0.0000000,0.0000000,-0.01,10.32,0.22,-13.89,0
2103424,0.0000000,0.0000000,-0.03,10.36,0.17,-13.64,0
2103571,0.0000000,0.0000000,0.00,10.32,0.11,-13.64,0
2103722,0.0000000,0.0000000,0.00,10.32,0.19,-13.56,0
2103912,0.0000000,0.0000000,-0.01,10.34,0.21,-13.89,0
2104044,0.0000000,0.0000000,-0.03,10.40,0.22,-13.31,0
2104175,0.0000000,0.0000000,-0.01,10.34,0.21,-13.73,0
2104310,0.0000000,0.0000000,0.01,10.32,0.21,-13.98,0
2104442,0.0000000,0.0000000,-0.01,10.36,0.19,-13.73,0
2104589,0.0000000,0.0000000,-0.01,10.32,0.22,-13.56,0
2104740,0.0000000,0.0000000,-0.01,10.32,0.21,-13.64,0
2104931,0.0000000,0.0000000,-0.05,10.34,0.22,-13.64,0
2105062,0.0000000,0.0000000,-0.05,10.34,0.19,-13.73,0
2105195,0.0000000,0.0000000,0.01,10.32,0.21,-13.40,0
2105327,0.0000000,0.0000000,-0.01,10.32,0.19,-13.48,0
2105459,0.0000000,0.0000000,0.00,10.32,0.21,-13.40,0
2105607,0.0000000,0.0000000,-0.01,10.32,0.22,-13.56,0
2105758,0.0000000,0.0000000,-0.03,10.34,0.21,-13.98,0
2105949,0.0000000,0.0000000,-0.01,10.34,0.19,-13.64,0
2106081,0.0000000,0.0000000,0.03,10.30,0.19,-13.81,0
2106212,0.0000000,0.0000000,-0.03,10.34,0.21,-14.06,0
2106345,0.0000000,0.0000000,-0.01,10.34,0.19,-13.56,0
2106477,0.0000000,0.0000000,-0.01,10.32,0.21,-13.81,0
2106625,0.0000000,0.0000000,0.03,10.28,0.17,-13.98,0
2106776,0.0000000,0.0000000,0.00,10.34,0.21,-13.89,0
2106966,0.0000000,0.0000000,-0.01,10.32,0.21,-13.48,0
2107099,0.0000000,0.0000000,0.00,10.32,0.24,-13.73,0
2107232,0.0000000,0.0000000,-0.03,10.32,0.21,-14.39,0
2107364,0.0000000,0.0000000,-0.03,10.32,0.21,-13.56,0
2107496,0.0000000,0.0000000,0.05,10.25,0.22,-13.56,0
2107642,0.0000000,0.0000000,-0.01,10.38,0.19,-13.56,0
2107793,0.0000000,0.0000000,-0.01,10.34,0.17,-13.73,0
2107984,0.0000000,0.0000000,-0.03,10.34,0.21,-13.56,0
2108116,0.0000000,0.0000000,-0.03,10.32,0.21,-13.56,0
2108248,0.0000000,0.0000000,-0.01,10.34,0.21,-14.23,0
2108382,0.0000000,0.0000000,-0.03,10.32,0.28,-13.64,0
2108513,0.0000000,0.0000000,0.00,10.30,0.21,-14.06,0
2108660,0.0000000,0.0000000,-0.01,10.36,0.22,-13.56,0
2108811,0.0000000,0.0000000,0.11,10.23,0.19,-13.64,0
2109001,0.0000000,0.0000000,-0.05,10.32,0.24,-14.06,0
2109133,0.0000000,0.0000000,0.03,10.49,0.21,-13.73,0
2109264,0.0000000,0.0000000,-0.03,10.32,0.28,-13.89,0
2109397,0.0000000,0.0000000,0.00,10.32,0.22,-13.73,0
2109529,0.0000000,0.0000000,0.01,10.30,0.28,-13.31,0
2109678,0.0000000,0.0000000,-0.09,10.21,0.13,-13.40,0
2109829,0.0000000,0.0000000,0.01,10.28,0.15,-13.89,0
2110019,0.0000000,0.0000000,-0.03,10.34,0.30,-13.73,0
2110151,0.0000000,0.0000000,-0.01,10.36,0.15,-13.48,0
2110283,0.0000000,0.0000000,-0.05,10.36,0.26,-13.89,0
2110414,0.0000000,0.0000000,-0.11,10.55,0.26,-13.06,0
2110547,0.0000000,0.0000000,0.00,10.34,0.15,-13.89,0
2110696,0.0000000,0.0000000,0.00,10.34,0.21,-14.06,0
2110847,0.0000000,0.0000000,-0.01,10.34,0.22,-14.14,0
2111037,0.0000000,0.0000000,-0.05,10.32,0.19,-13.98,0
2111171,0.0000000,0.0000000,-0.03,10.34,0.21,-13.81,0
2111303,0.0000000,0.0000000,-0.01,10.28,0.26,-14.06,0
2111435,0.0000000,0.0000000,-0.03,10.38,0.21,-14.06,0
2111567,0.0000000,0.0000000,0.03,10.28,0.17,-14.06,0
2111713,0.0000000,0.0000000,0.01,10.30,0.15,-13.89,0
2111864,0.0000000,0.0000000,0.00,10.30,0.19,-14.14,0
2112054,0.0000000,0.0000000,-0.03,10.36,0.22,-14.06,0
2112186,0.0000000,0.0000000,0.00,10.36,0.15,-13.73,0
2112318,0.0000000,0.0000000,-0.05,10.32,0.26,-14.06,0
2112450,0.0000000,0.0000000,-0.03,10.30,0.22,-13.73,0
2112584,0.0000000,0.0000000,-0.01,10.34,0.21,-13.64,0
2112731,0.0000000,0.0000000,-0.03,10.34,0.19,-13.98,0
2112882,0.0000000,0.0000000,-0.03,10.36,0.22,-13.48,0
2113073,0.0000000,0.0000000,0.00,10.34,0.22,-14.06,0
2113204,0.0000000,0.0000000,0.00,10.32,0.22,-13.73,0
2113337,0.0000000,0.0000000,0.01,10.32,0.22,-13.23,0
2113468,0.0000000,0.0000000,-0.01,10.34,0.15,-13.48,0
2113601,0.0000000,0.0000000,-0.01,10.36,0.19,-13.64,0
2113749,0.0000000,0.0000000,0.01,10.32,0.19,-13.48,0
2113900,0.0000000,0.0000000,0.00,10.32,0.17,-13.89,0
2114089,0.0000000,0.0000000,-0.01,10.34,0.21,-13.89,0
2114221,0.0000000,0.0000000,-0.01,10.36,0.21,-13.64,0
2114352,0.0000000,0.0000000,-0.03,10.34,0.21,-13.73,0
2114485,0.0000000,0.0000000,0.01,10.32,0.24,-13.73,0
2114617,0.0000000,0.0000000,0.01,10.32,0.21,-13.73,0
2114767,0.0000000,0.0000000,0.00,10.34,0.21,-13.73,0
2114918,0.0000000,0.0000000,-0.01,10.34,0.17,-13.56,0
2115109,0.0000000,0.0000000,-0.01,10.34,0.21,-14.06,0
2115243,0.0000000,0.0000000,-0.05,10.32,0.22,-13.89,0
2115375,0.0000000,0.0000000,0.00,10.34,0.21,-13.15,0
2115507,0.0000000,0.0000000,0.00,10.32,0.24,-13.73,0
2115639,0.0000000,0.0000000,0.01,10.32,0.19,-13.64,0
2115785,0.0000000,0.0000000,-0.03,10.34,0.21,-13.48,0
2115936,0.0000000,0.0000000,0.00,10.32,0.22,-13.64,0
2116125,0.0000000,0.0000000,-0.05,10.34,0.21,-13.31,0
2116258,0.0000000,0.0000000,-0.01,10.36,0.22,-13.64,0
2116389,0.0000000,0.0000000,0.00,10.32,0.22,-13.89,0
2116522,0.0000000,0.0000000,0.00,10.34,0.21,-13.48,0
2116656,0.0000000,0.0000000,0.00,10.32,0.22,-14.23,0
2116803,0.0000000,0.0000000,0.00,10.30,0.21,-13.73,0
2116954,0.0000000,0.0000000,-0.03,10.32,0.22,-13.81,0
2117145,0.0000000,0.0000000,-0.01,10.36,0.26,-13.06,0
2117277,0.0000000,0.0000000,0.00,10.34,0.21,-13.40,0
2117408,0.0000000,0.0000000,0.01,10.28,0.19,-13.56,0
2117541,0.0000000,0.0000000,-0.03,10.36,0.21,-13.31,0
2117673,0.0000000,0.0000000,-0.01,10.32,0.21,-13.48,0
2117821,0.0000000,0.0000000,-0.03,10.34,0.24,-13.64,0
2117972,0.0000000,0.0000000,-0.01,10.32,0.22,-13.89,0
2118163,0.0000000,0.0000000,-0.03,10.32,0.21,-13.73,0
2118295,0.0000000,0.0000000,-0.01,10.34,0.21,-13.56,0
2118427,0.0000000,0.0000000,-0.03,10.34,0.21,-13.73,0
2118559,0.0000000,0.0000000,0.00,10.30,0.22,-13.56,0
2118691,0.0000000,0.0000000,-0.01,10.34,0.24,-13.81,0
2118839,0.0000000,0.0000000,-0.01,10.34,0.21,-13.48,0
2118990,0.0000000,0.0000000,0.00,10.32,0.24,-14.06,0
2119180,0.0000000,0.0000000,0.00,10.32,0.24,-13.81,0
2119312,0.0000000,0.0000000,0.00,10.32,0.21,-13.81,0
2119446,0.0000000,0.0000000,-0.01,10.32,0.24,-13.48,0
2119578,0.0000000,0.0000000,-0.01,10.32,0.24,-13.81,0
2119710,0.0000000,0.0000000,0.01,10.30,0.21,-13.89,0
2119858,0.0000000,0.0000000,-0.01,10.34,0.15,-13.64,0
2120009,0.0000000,0.0000000,-0.01,10.36,0.19,-13.48,0
2120200,0.0000000,0.0000000,-0.03,10.32,0.19,-13.31,0
2120332,0.0000000,0.0000000,-0.01,10.32,0.21,-13.64,0
2120464,0.0000000,0.0000000,-0.03,10.32,0.21,-13.64,0
2120596,0.0000000,0.0000000,-0.03,10.32,0.19,-13.48,0
2120730,0.0000000,0.0000000,-0.01,10.32,0.22,-13.89,0
2120877,0.0000000,0.0000000,-0.01,10.34,0.21,-13.48,0
2121028,0.0000000,0.0000000,-0.01,10.34,0.22,-13.98,0
2121219,0.0000000,0.0000000,-0.03,10.36,0.21,-14.06,0
2121351,0.0000000,0.0000000,-0.03,10.30,0.19,-13.73,0
2121482,0.0000000,0.0000000,-0.01,10.32,0.21,-13.81,0
2121615,0.0000000,0.0000000,-0.01,10.32,0.22,-13.64,0
2121747,0.0000000,0.0000000,-0.01,10.34,0.21,-13.89,0
2121896,0.0000000,0.0000000,-0.05,10.32,0.21,-13.73,0
2122047,0.0000000,0.0000000,-0.01,10.34,0.21,-13.98,0
2122238,0.0000000,0.0000000,-0.01,10.32,0.21,-13.81,0
2122371,0.0000000,0.0000000,-0.03,10.32,0.21,-13.73,0
2122503,0.0000000,0.0000000,-0.03,10.34,0.19,-14.06,0
2122635,0.0000000,0.0000000,-0.01,10.32,0.21,-13.23,0
2122767,0.0000000,0.0000000,-0.03,10.34,0.22,-13.89,0
2122915,0.0000000,0.0000000,-0.03,10.34,0.17,-14.06,0
